576.0	0
576.1	0
576.2	0
576.3	0
576.4	0
583.5	0
583.6	0
583.7	0
583.8	0
583.9	0
707.10	0
707.11	0
707.12	0
707.13	0
707.14	0
712.15	0
712.16	0
712.17	0
712.18	0
712.19	0
712.20	0
712.21	0
712.22	0
712.23	0
712.24	0
778.25	0
778.26	0
778.27	0
778.28	0
778.29	0
238.30	0
238.31	0
238.32	0
238.33	0
238.34	0
736.35	0
736.36	0
736.37	0
736.38	0
736.39	0
325.40	0
325.41	0
325.42	0
325.43	0
325.44	0
457.45	0
457.46	0
457.47	0
457.48	0
457.49	0
748.50	0
748.51	0
748.52	0
748.53	0
748.54	0
716.55	0
716.56	0
716.57	0
716.58	0
716.59	0
751.60	0
751.61	0
751.62	0
751.63	0
751.64	0
751.65	0
751.66	0
751.67	0
751.68	0
751.69	0
260.70	0
260.71	0
260.72	0
260.73	0
260.74	0
679.75	0
679.76	0
679.77	0
679.78	0
679.79	0
709.80	0
709.81	0
709.82	0
709.83	0
709.84	0
777.85	0
777.86	0
777.87	0
777.88	0
777.89	0
504.90	0
504.91	0
504.92	0
504.93	0
504.94	0
748.95	0
748.96	0
748.97	0
748.98	0
748.99	0
580.100	0
580.101	0
580.102	0
580.103	0
580.104	0
751.105	0
751.106	0
751.107	0
751.108	0
751.109	0
734.110	0
734.111	0
734.112	0
734.113	0
734.114	0
469.115	0
469.116	0
469.117	0
469.118	0
469.119	0
338.120	0
338.121	0
338.122	0
338.123	0
338.124	0
729.125	0
729.126	0
729.127	0
729.128	0
729.129	0
720.130	0
720.131	0
720.132	0
720.133	0
720.134	0
238.135	0
238.136	0
238.137	0
238.138	0
238.139	0
323.140	0
323.141	0
323.142	0
323.143	0
323.144	0
732.145	0
732.146	0
732.147	0
732.148	0
732.149	0
715.150	0
715.151	0
715.152	0
715.153	0
715.154	0
731.155	0
731.156	0
731.157	0
731.158	0
731.159	0
583.160	0
583.161	0
583.162	0
583.163	0
583.164	0
707.165	0
707.166	0
707.167	0
707.168	0
707.169	0
735.170	0
735.171	0
735.172	0
735.173	0
735.174	0
770.175	0
770.176	0
770.177	0
770.178	0
770.179	0
751.180	0
751.181	0
751.182	0
751.183	0
751.184	0
586.185	0
586.186	0
586.187	0
586.188	0
586.189	0
411.190	0
411.191	0
411.192	0
411.193	0
411.194	0
322.195	0
322.196	0
322.197	0
322.198	0
322.199	0
322.200	0
322.201	0
322.202	0
322.203	0
322.204	0
293.205	0
293.206	0
293.207	0
293.208	0
293.209	0
504.210	0
504.211	0
504.212	0
504.213	0
504.214	0
444.215	0
444.216	0
444.217	0
444.218	0
444.219	0
709.220	0
709.221	0
709.222	0
709.223	0
709.224	0
238.225	0
238.226	0
238.227	0
238.228	0
238.229	0
675.230	0
675.231	0
675.232	0
675.233	0
675.234	0
444.235	0
444.236	0
444.237	0
444.238	0
444.239	0
417.240	0
417.241	0
417.242	0
417.243	0
417.244	0
723.245	0
723.246	0
723.247	0
723.248	0
723.249	0
330.250	0
330.251	0
330.252	0
330.253	0
330.254	0
450.255	0
450.256	0
450.257	0
450.258	0
450.259	0
724.260	0
724.261	0
724.262	0
724.263	0
724.264	0
660.265	0
660.266	0
660.267	0
660.268	0
660.269	0
378.270	0
378.271	0
378.272	0
378.273	0
378.274	0
449.275	0
449.276	0
449.277	0
449.278	0
449.279	0
15.280	0
15.281	0
15.282	0
15.283	0
15.284	0
15.285	0
15.286	0
15.287	0
15.288	0
15.289	0
457.290	0
457.291	0
457.292	0
457.293	0
457.294	0
631.295	0
631.296	0
631.297	0
631.298	0
631.299	0
167.300	0
167.301	0
167.302	0
167.303	0
167.304	0
473.305	0
473.306	0
473.307	0
473.308	0
473.309	0
779.310	0
779.311	0
779.312	0
779.313	0
779.314	0
305.315	0
305.316	0
305.317	0
305.318	0
305.319	0
731.320	0
731.321	0
731.322	0
731.323	0
731.324	0
143.325	0
143.326	0
143.327	0
143.328	0
143.329	0
782.330	0
782.331	0
782.332	0
782.333	0
782.334	0
546.335	0
546.336	0
546.337	0
546.338	0
546.339	0
679.340	0
679.341	0
679.342	0
679.343	0
679.344	0
417.345	0
417.346	0
417.347	0
417.348	0
417.349	0
25.350	0
25.351	0
25.352	0
25.353	0
25.354	0
709.355	0
709.356	0
709.357	0
709.358	0
709.359	0
778.360	0
778.361	0
778.362	0
778.363	0
778.364	0
536.365	0
536.366	0
536.367	0
536.368	0
536.369	0
675.370	0
675.371	0
675.372	0
675.373	0
675.374	0
450.375	0
450.376	0
450.377	0
450.378	0
450.379	0
777.380	0
777.381	0
777.382	0
777.383	0
777.384	0
248.385	0
248.386	0
248.387	0
248.388	0
248.389	0
580.390	0
580.391	0
580.392	0
580.393	0
580.394	0
735.395	0
735.396	0
735.397	0
735.398	0
735.399	0
754.400	0
754.401	0
754.402	0
754.403	0
754.404	0
15.405	0
15.406	0
15.407	0
15.408	0
15.409	0
293.410	0
293.411	0
293.412	0
293.413	0
293.414	0
770.415	0
770.416	0
770.417	0
770.418	0
770.419	0
631.420	0
631.421	0
631.422	0
631.423	0
631.424	0
260.425	0
260.426	0
260.427	0
260.428	0
260.429	0
546.430	0
546.431	0
546.432	0
546.433	0
546.434	0
738.435	0
738.436	0
738.437	0
738.438	0
738.439	0
724.440	0
724.441	0
724.442	0
724.443	0
724.444	0
714.445	0
714.446	0
714.447	0
714.448	0
714.449	0
191.450	0
191.451	0
191.452	0
191.453	0
191.454	0
714.455	0
714.456	0
714.457	0
714.458	0
714.459	0
583.460	0
583.461	0
583.462	0
583.463	0
583.464	0
137.465	0
137.466	0
137.467	0
137.468	0
137.469	0
726.470	0
726.471	0
726.472	0
726.473	0
726.474	0
775.475	0
775.476	0
775.477	0
775.478	0
775.479	0
615.480	0
615.481	0
615.482	0
615.483	0
615.484	0
779.485	0
779.486	0
779.487	0
779.488	0
779.489	0
730.490	0
730.491	0
730.492	0
730.493	0
730.494	0
297.495	0
297.496	0
297.497	0
297.498	0
297.499	0
323.500	0
323.501	0
323.502	0
323.503	0
323.504	0
770.505	0
770.506	0
770.507	0
770.508	0
770.509	0
679.510	0
679.511	0
679.512	0
679.513	0
679.514	0
330.515	0
330.516	0
330.517	0
330.518	0
330.519	0
731.520	0
731.521	0
731.522	0
731.523	0
731.524	0
280.525	0
280.526	0
280.527	0
280.528	0
280.529	0
739.530	0
739.531	0
739.532	0
739.533	0
739.534	0
585.535	0
585.536	0
585.537	0
585.538	0
585.539	0
586.540	0
586.541	0
586.542	0
586.543	0
586.544	0
715.545	0
715.546	0
715.547	0
715.548	0
715.549	0
536.550	0
536.551	0
536.552	0
536.553	0
536.554	0
450.555	0
450.556	0
450.557	0
450.558	0
450.559	0
707.560	0
707.561	0
707.562	0
707.563	0
707.564	0
763.565	0
763.566	0
763.567	0
763.568	0
763.569	0
777.570	0
777.571	0
777.572	0
